Sample;Timestamp;PS mW;PL mW;MGT mW;Total mW
609;1706201656.162646371;1546.400024;2606.356934;193.307007;4346.063965
610;1706201656.182704951;1573.342041;2607.375000;193.074005;4373.791016
611;1706201656.202763782;1593.673950;2607.294922;191.263000;4392.231934
612;1706201656.222822933;1544.170044;2606.509033;192.186996;4342.866211
613;1706201656.242881933;1562.469971;2603.982910;192.205994;4358.659180
614;1706201656.262941024;1570.784058;2606.365967;198.098007;4375.248047
615;1706201656.283000305;1595.699951;2604.664062;194.602997;4394.966797
616;1706201656.303058905;1560.838013;2606.412109;195.453995;4362.704102
617;1706201656.323118126;1562.402954;2601.437012;192.212997;4356.052734
618;1706201656.343176857;1588.374023;2600.525879;194.556000;4383.456055
619;1706201656.363235037;1546.541992;2602.287109;193.057007;4341.886230
620;1706201656.383294478;1564.537964;2598.543945;193.009003;4356.090820
621;1706201656.403353839;1577.931030;2599.572021;190.112000;4367.615234
622;1706201656.423413029;1586.437988;2597.947021;192.145004;4376.530273
623;1706201656.443472150;1555.692017;2599.742920;192.158997;4347.593750
624;1706201656.463531061;1566.510986;2599.771973;191.904007;4358.187012
625;1706201656.483589981;1601.537964;2598.895020;192.141006;4392.574219
626;1706201656.503648982;1545.890991;2592.206055;188.863998;4326.960938
627;1706201656.523707333;1556.014038;2599.655029;192.158997;4347.828125
628;1706201656.543766273;1578.411987;2596.351074;190.949005;4365.711914
629;1706201656.563825534;1596.563965;2598.029053;190.112000;4384.705078
630;1706201656.583883675;1554.633057;2600.430908;192.145004;4347.208984
631;1706201656.603942195;1568.061035;2596.364014;190.945999;4355.371094
632;1706201656.624001346;1585.500977;2596.351074;191.315002;4373.166992
633;1706201656.644060217;1544.170044;2591.940918;192.158997;4328.270020
634;1706201656.664119437;1554.203979;2598.824951;190.962997;4343.991699
635;1706201656.684177728;1576.687988;2591.243896;191.339005;4359.270996
636;1706201656.704236278;1546.930054;2598.047119;192.110992;4337.088379
637;1706201656.724295449;1564.053955;2588.690918;192.158997;4344.903809
638;1706201656.744354110;1568.071045;2594.636963;190.945007;4353.653320
