Sample;Timestamp;PS mW;PL mW;MGT mW;Total mW
328;1706289301.966437059;1971.338013;4636.257812;193.705002;6801.300781
329;1706289301.990497098;1877.401978;4190.699219;191.261002;6259.362305
330;1706289302.014556008;1968.913940;4441.543945;195.389999;6605.848145
331;1706289302.038615688;1949.145996;5078.394043;194.179993;7221.720215
332;1706289302.062677378;1914.916992;5088.812988;191.212997;7194.942871
333;1706289302.086737138;1962.833984;4413.721191;189.199997;6565.755371
334;1706289302.110795998;1935.229980;4612.458008;194.602997;6742.291016
335;1706289302.134856558;1951.269043;4575.690918;192.158997;6719.119141
336;1706289302.158916438;1953.099976;4406.860840;191.264008;6551.225098
337;1706289302.182975938;1965.758057;4258.539062;191.307999;6415.605469
338;1706289302.207038329;2010.119019;4206.809082;192.158997;6409.087402
339;1706289302.231099579;1975.770020;4100.600098;190.901001;6267.270996
340;1706289302.255158179;1878.113037;4742.537109;192.220001;6812.870117
341;1706289302.279217929;1945.425049;4961.094238;191.356003;7097.875000
342;1706289302.303276959;1947.208008;4598.295898;191.324997;6736.829102
343;1706289302.327337009;1886.654053;4895.612793;191.261002;6973.528320
344;1706289302.351395739;1998.849976;4955.327148;189.244995;7143.422363
345;1706289302.375455509;1913.600952;4936.070801;192.253998;7041.925781
346;1706289302.399514989;1895.093018;4211.145996;185.919006;6292.158203
347;1706289302.423574209;1945.171997;3965.882080;192.524994;6103.579102
348;1706289302.447635089;1925.878052;4606.219238;192.158997;6724.256348
349;1706289302.471696449;1985.885010;4258.441895;194.257996;6438.584961
350;1706289302.495756900;1987.276001;4308.550781;192.237000;6488.063477
351;1706289302.519816320;1991.886963;4650.294922;190.363007;6832.544922
352;1706289302.543879260;1894.786011;4224.799805;192.158997;6311.745117
353;1706289302.567938400;1957.902954;4586.710938;191.278000;6735.891602
354;1706289302.591999010;1925.899048;5087.045898;190.410004;7203.354980
355;1706289302.616061060;1932.645020;4558.730957;192.093002;6683.468750
356;1706289302.640121670;1962.009033;4752.073242;189.214005;6903.295898
357;1706289302.664181021;1977.682007;4532.424805;191.324997;6701.432129
358;1706289302.688243031;1965.911987;4655.094238;193.119003;6814.125488
359;1706289302.712303201;1881.406006;4211.050781;191.261002;6283.717773
360;1706289302.736362711;1922.362061;4195.966797;192.212006;6310.541016
361;1706289302.760421811;1979.062988;4183.145996;189.475998;6351.685059
362;1706289302.784502393;1894.879028;4006.683105;191.285004;6092.847168
363;1706289302.808561833;1964.277954;4670.362793;190.410004;6825.050781
364;1706289302.832621053;1938.441040;4857.227051;190.901001;6986.568848
365;1706289302.856692424;1875.875977;4930.279785;189.167007;6995.322754
366;1706289302.880752064;1911.311035;4651.067871;194.572998;6756.951660
367;1706289302.904813315;1939.662964;5359.726074;189.244995;7488.634277
