Sample;Timestamp;PS mW;PL mW;MGT mW;Total mW
748;1706284932.085289238;1535.743042;2384.625977;189.496002;4109.865234
749;1706284932.109348648;1549.483032;2382.968018;189.121002;4121.572266
750;1706284932.133407897;1531.313965;2384.724121;189.529007;4105.567383
751;1706284932.157466546;1530.968994;2390.460938;189.151001;4110.581055
752;1706284932.181525535;1527.313965;2385.010010;189.511993;4101.835938
753;1706284932.205584644;1546.771973;2388.121094;192.462006;4127.354980
754;1706284932.229643233;1535.926025;2385.210938;189.518997;4110.656250
755;1706284932.253694862;1529.288940;2385.397949;191.610992;4106.297852
756;1706284932.277754671;1548.176025;2382.685059;189.434006;4120.294922
757;1706284932.301814190;1542.822998;2382.183105;188.315994;4113.322266
758;1706284932.325873529;1543.416016;2386.138916;190.345993;4119.900879
759;1706284932.349931988;1547.329956;2384.443115;190.410004;4122.183105
760;1706284932.373992578;1525.207031;2383.858887;190.460999;4099.526855
761;1706284932.398052417;1539.930054;2384.763916;190.410004;4115.104004
762;1706284932.422111246;1538.645996;2385.272949;189.464996;4113.383789
763;1706284932.446170175;1540.878052;2386.138916;188.315994;4115.333008
764;1706284932.470230044;1526.048950;2382.285889;189.214005;4097.548828
765;1706284932.494290844;1557.623047;2383.797119;189.529007;4130.949219
766;1706284932.518350673;1524.343018;2383.814941;189.449997;4097.607910
767;1706284932.542409412;1530.660034;2388.683105;190.315002;4109.658203
768;1706284932.566468501;1546.557983;2386.377930;190.300995;4123.236816
769;1706284932.590527850;1555.618042;2383.898926;190.395996;4129.913086
770;1706284932.614586910;1542.535034;2385.478027;193.658005;4121.670898
771;1706284932.638646199;1525.629028;2387.190918;188.315994;4101.135742
772;1706284932.662705038;1547.906006;2386.439941;190.707993;4125.053711
773;1706284932.686764667;1531.980957;2382.906006;189.449997;4104.336914
774;1706284932.710823686;1530.985962;2382.165039;189.511993;4102.663086
775;1706284932.734891506;1527.921997;2384.825928;190.410004;4103.157715
776;1706284932.758950285;1561.016968;2388.585938;191.610992;4141.213867
